clock_offset,imu_longitude,imu_latitude,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_composite,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,battery_very_low,battery_level1,batter_go_home,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty3,velocity_uncertainty3,flight_sequence,anomaly_label,anomaly_score
701.213,-106.21743947078016,39.96066071115553,-5.138697753479805,-20.76172254679763,53.75185371512628,0.090032004,0.08593569,-1.0940547,1.1011114,12.376611,2.1577787,1538.0,65.01,21.28689981099477,187.71060451331687,332.27420004357066,9.767647864777205,-0.8774425842626284,-1.0454025453298867,-0.304704816026916,False,-300.80445516852706,5.906892476447709,-122.54883414220753,1359.378945201527,47.04983253187041,47.04983253187041,16147.0,-106.2174412,39.96066,2018-06-19 20:14:37+00:00,2511.75,0.66,1.1,7.42,8.0,0.89,0.89,0.04,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9539025,flight04,1,0.10670847185644228
701.256,-106.21743947078016,39.96066071115553,-5.138697753479805,-20.76172254679763,53.75185371512628,0.090032004,0.08593569,-1.0940547,1.1011114,12.376611,2.1577787,1538.0,65.01,21.28689981099477,187.71060451331687,332.27420004357066,9.767647864777205,-0.8774425842626284,-1.0454025453298867,-0.304704816026916,False,-300.80445516852706,5.906892476447709,-122.54883414220753,1359.378945201527,47.04983253187041,47.04983253187041,16147.0,-106.2174412,39.96066,2018-06-19 20:14:37+00:00,2511.75,0.66,1.1,7.42,8.0,0.89,0.89,0.04,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9539025,flight04,1,0.10670847185644228
701.293,-106.21743703298068,39.96066276737223,-4.642107738373759,-18.523964367272093,53.862190752229246,0.066275865,0.07913222,-1.0294242,1.0345862,22.831144,2.7155957,1527.0,65.02,19.022081466654665,187.8735447790732,332.45490819793,9.778905140205964,-0.5457624637241967,-0.7819465527043166,-0.3916583219005962,False,-300.83691727682526,6.783328974580243,-121.03569590328482,1359.687888293718,42.262248056134624,42.262248056134624,16187.0,-106.2174412,39.96066,2018-06-19 20:14:37+00:00,2511.75,0.66,1.1,7.42,8.0,0.89,0.89,0.04,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9539025,flight04,1,0.11360308521716828
701.331,-106.21743703298068,39.96066276737223,-4.642107738373759,-18.523964367272093,53.862190752229246,0.066275865,0.07913222,-1.0294242,1.0345862,22.831144,2.7155957,1527.0,65.02,19.022081466654665,187.8735447790732,332.45490819793,9.778905140205964,-0.5457624637241967,-0.7819465527043166,-0.3916583219005962,False,-300.83691727682526,6.783328974580243,-121.03569590328482,1359.687888293718,42.262248056134624,42.262248056134624,16187.0,-106.217438,39.9606624,2018-06-19 20:14:37+00:00,2511.733,0.66,1.1,7.41,8.0,1.27,1.37,0.06,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9539025,flight04,1,0.11348250826133627
701.374,-106.21743703298068,39.96066276737223,-4.642107738373759,-18.523964367272093,53.862190752229246,0.066275865,0.07913222,-1.0294242,1.0345862,22.831144,2.7155957,1527.0,65.02,19.022081466654665,187.8735447790732,332.45490819793,9.778905140205964,-0.5457624637241967,-0.7819465527043166,-0.3916583219005962,False,-300.83691727682526,6.783328974580243,-121.03569590328482,1359.687888293718,42.262248056134624,42.262248056134624,16187.0,-106.217438,39.9606624,2018-06-19 20:14:37+00:00,2511.733,0.66,1.1,7.41,8.0,1.27,1.37,0.06,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9590495,flight04,1,0.11377140164663335
701.413,-106.21743470172432,39.96066439571201,-3.616366458971113,-16.572779157706552,54.00816331269909,0.056909554,0.10430845,-1.0722696,1.0788331,17.732729,3.0880482,1514.0,65.05,16.921483719497598,188.064005351398,332.6732867195193,9.796133104897264,-0.75317232242781,-1.0936035046086134,-0.4239374854996104,False,-301.036113449376,7.850465672808085,-119.3225551722186,1359.956704423648,47.657767085521904,47.657767085521904,16227.0,-106.217438,39.9606624,2018-06-19 20:14:37+00:00,2511.733,0.66,1.1,7.41,8.0,1.27,1.37,0.06,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9590495,flight04,1,0.1013775734517981
701.456,-106.21743470172432,39.96066439571201,-3.616366458971113,-16.572779157706552,54.00816331269909,0.056909554,0.10430845,-1.0722696,1.0788331,17.732729,3.0880482,1514.0,65.05,16.921483719497598,188.064005351398,332.6732867195193,9.796133104897264,-0.75317232242781,-1.0936035046086134,-0.4239374854996104,False,-301.036113449376,7.850465672808085,-119.3225551722186,1359.956704423648,47.657767085521904,47.657767085521904,16227.0,-106.217438,39.9606624,2018-06-19 20:14:37+00:00,2511.733,0.66,1.1,7.41,8.0,1.27,1.37,0.06,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9590495,flight04,1,0.1013775734517981
701.489,-106.21743165040807,39.96066640502952,-3.719623290423848,-14.744356342773504,53.9468845104488,0.058980595,0.093428284,-1.0350027,1.0408833,16.62356,3.486471,1506.0,65.03,15.167425289198023,188.27504948125537,332.9244535263084,9.815434426849563,-0.9598588191624292,-1.440537823151094,-0.0878744357889825,False,-301.124059943043,8.406573719887845,-117.76055548842636,1360.2995617598745,49.333232943288095,49.333232943288095,16267.0,-106.217438,39.9606624,2018-06-19 20:14:37+00:00,2511.733,0.66,1.1,7.41,8.0,1.27,1.37,0.06,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9590495,flight04,1,0.10458551562372093
701.531,-106.21743165040807,39.96066640502952,-3.719623290423848,-14.744356342773504,53.9468845104488,0.058980595,0.093428284,-1.0350027,1.0408833,16.62356,3.486471,1506.0,65.03,15.167425289198023,188.27504948125537,332.9244535263084,9.815434426849563,-0.9598588191624292,-1.440537823151094,-0.0878744357889825,False,-301.124059943043,8.406573719887845,-117.76055548842636,1360.2995617598745,49.333232943288095,49.333232943288095,16267.0,-106.2174333,39.9606655,2018-06-19 20:14:38+00:00,2511.692,0.66,1.1,7.41,8.0,1.72,1.98,0.1,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9590495,flight04,1,0.10429040509066756
701.574,-106.21743165040807,39.96066640502952,-3.719623290423848,-14.744356342773504,53.9468845104488,0.058980595,0.093428284,-1.0350027,1.0408833,16.62356,3.486471,1506.0,65.03,15.167425289198023,188.27504948125537,332.9244535263084,9.815434426849563,-0.9598588191624292,-1.440537823151094,-0.0878744357889825,False,-301.124059943043,8.406573719887845,-117.76055548842636,1360.2995617598745,49.333232943288095,49.333232943288095,16267.0,-106.2174333,39.9606655,2018-06-19 20:14:38+00:00,2511.692,0.66,1.1,7.41,8.0,1.72,1.98,0.1,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9635702,flight04,1,0.10429040509066756
701.613,-106.21742843963472,39.960668453325454,-3.800747979938898,-12.58563824376768,54.04668693448574,0.04798871,0.11071567,-1.0402429,1.0472183,9.07863,3.7679038,1526.0,65.05,13.112509184263686,188.50304696869537,333.2056976697155,9.83571174364802,-1.0923222743626244,-1.6952971348271193,-0.0979907149141961,False,-301.13057381337444,8.334519667860903,-116.4998460791154,1360.6555955679153,50.22943848901717,50.22943848901717,16307.0,-106.2174333,39.9606655,2018-06-19 20:14:38+00:00,2511.692,0.66,1.1,7.41,8.0,1.72,1.98,0.1,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9635702,flight04,1,0.09563163199798624
701.656,-106.21742843963472,39.960668453325454,-3.800747979938898,-12.58563824376768,54.04668693448574,0.04798871,0.11071567,-1.0402429,1.0472183,9.07863,3.7679038,1526.0,65.05,13.112509184263686,188.50304696869537,333.2056976697155,9.83571174364802,-1.0923222743626244,-1.6952971348271193,-0.0979907149141961,False,-301.13057381337444,8.334519667860903,-116.4998460791154,1360.6555955679153,50.22943848901717,50.22943848901717,16307.0,-106.2174333,39.9606655,2018-06-19 20:14:38+00:00,2511.692,0.66,1.1,7.41,8.0,1.72,1.98,0.1,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9635702,flight04,1,0.09563163199798624
701.693,-106.21742466664978,39.96067081360521,-4.161412117107033,-12.48299595936733,53.97956111536245,0.043248326,0.13269448,-1.0518245,1.0610433,8.72985,4.01475,1507.0,65.07,13.117698321579018,188.74279505326376,333.5119714456474,9.856304084072647,-0.2072473116088331,-0.5446200813493327,-0.0936740720337563,False,-301.0727234861399,7.809206628317796,-116.2598908570559,1361.0706704188306,50.78010539514465,50.78010539514465,16347.0,-106.2174333,39.9606655,2018-06-19 20:14:38+00:00,2511.692,0.66,1.1,7.41,8.0,1.72,1.98,0.1,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9635702,flight04,1,0.1181882429966501
701.731,-106.21742466664978,39.96067081360521,-4.161412117107033,-12.48299595936733,53.97956111536245,0.043248326,0.13269448,-1.0518245,1.0610433,8.72985,4.01475,1507.0,65.07,13.117698321579018,188.74279505326376,333.5119714456474,9.856304084072647,-0.2072473116088331,-0.5446200813493327,-0.0936740720337563,False,-301.0727234861399,7.809206628317796,-116.2598908570559,1361.0706704188306,50.78010539514465,50.78010539514465,16347.0,-106.2174274,39.9606693,2018-06-19 20:14:38+00:00,2511.651,0.66,1.1,7.42,8.0,2.07,2.5,0.12,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9635702,flight04,1,0.1182332371861674
701.774,-106.21742466664978,39.96067081360521,-4.161412117107033,-12.48299595936733,53.97956111536245,0.043248326,0.13269448,-1.0518245,1.0610433,8.72985,4.01475,1507.0,65.07,13.117698321579018,188.74279505326376,333.5119714456474,9.856304084072647,-0.2072473116088331,-0.5446200813493327,-0.0936740720337563,False,-301.0727234861399,7.809206628317796,-116.2598908570559,1361.0706704188306,50.78010539514465,50.78010539514465,16347.0,-106.2174274,39.9606693,2018-06-19 20:14:38+00:00,2511.651,0.66,1.1,7.42,8.0,2.07,2.5,0.12,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9641284,flight04,1,0.1182332371861674
701.813,-106.21741974233773,39.960673990868806,-5.00036640840733,-12.52992710442722,53.82924721725793,0.036870856,0.13123567,-1.0479012,1.0567304,13.216733,4.2483883,1511.0,65.07,13.433177161369464,188.99191000974497,333.84058434402925,9.87502710073882,-0.3067668028045118,-0.7645156826219157,-0.0613262885874444,False,-301.03251215504974,6.764398954187371,-116.49963054643524,1361.619270647888,49.909661630586086,49.909661630586086,16387.0,-106.2174274,39.9606693,2018-06-19 20:14:38+00:00,2511.651,0.66,1.1,7.42,8.0,2.07,2.5,0.12,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9641284,flight04,1,0.11334493634360099
701.856,-106.21741974233773,39.960673990868806,-5.00036640840733,-12.52992710442722,53.82924721725793,0.036870856,0.13123567,-1.0479012,1.0567304,13.216733,4.2483883,1511.0,65.07,13.433177161369464,188.99191000974497,333.84058434402925,9.87502710073882,-0.3067668028045118,-0.7645156826219157,-0.0613262885874444,False,-301.03251215504974,6.764398954187371,-116.49963054643524,1361.619270647888,49.909661630586086,49.909661630586086,16387.0,-106.2174274,39.9606693,2018-06-19 20:14:38+00:00,2511.651,0.66,1.1,7.42,8.0,2.07,2.5,0.12,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9641284,flight04,1,0.11334493634360099
701.893,-106.21741541223597,39.960676471575255,-5.421228262127988,-12.493963523973807,53.74279680310335,0.023304822,0.12770908,-1.0294217,1.0375749,2.6270268,4.432412,1526.0,65.02,13.552687906353771,189.2510317322285,334.188919118346,9.891625060177333,-0.3980656213927687,-0.9266400779923992,-0.1122114524597616,False,-300.9965321109278,6.097749474524633,-116.66532774759035,1362.080017659851,53.2242778103894,53.2242778103894,16427.0,-106.2174274,39.9606693,2018-06-19 20:14:38+00:00,2511.651,0.66,1.1,7.42,8.0,2.07,2.5,0.12,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9641284,flight04,1,0.11824924515728252
701.931,-106.21741541223597,39.960676471575255,-5.421228262127988,-12.493963523973807,53.74279680310335,0.023304822,0.12770908,-1.0294217,1.0375749,2.6270268,4.432412,1526.0,65.02,13.552687906353771,189.2510317322285,334.188919118346,9.891625060177333,-0.3980656213927687,-0.9266400779923992,-0.1122114524597616,False,-300.9965321109278,6.097749474524633,-116.66532774759035,1362.080017659851,53.2242778103894,53.2242778103894,16427.0,-106.2174204,39.9606735,2018-06-19 20:14:38+00:00,2511.616,0.66,1.1,7.42,8.0,2.33,2.97,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9641284,flight04,1,0.11682779544598554
701.972,-106.21741541223597,39.960676471575255,-5.421228262127988,-12.493963523973807,53.74279680310335,0.023304822,0.12770908,-1.0294217,1.0375749,2.6270268,4.432412,1526.0,65.02,13.552687906353771,189.2510317322285,334.188919118346,9.891625060177333,-0.3980656213927687,-0.9266400779923992,-0.1122114524597616,False,-300.9965321109278,6.097749474524633,-116.66532774759035,1362.080017659851,53.2242778103894,53.2242778103894,16427.0,-106.2174204,39.9606735,2018-06-19 20:14:38+00:00,2511.616,0.66,1.1,7.42,8.0,2.33,2.97,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96420294,flight04,1,0.11682779544598554
702.013,-106.21741105889492,39.96067892971798,-5.33459806388639,-12.087063373804904,53.7354313104943,0.00030419225,0.14647956,-1.0461555,1.0563605,3.3765364,4.6614633,1515.0,65.06,13.14948432368955,189.5195736991136,334.55538717718684,9.906655010455736,-0.5015392847228468,-1.1357679809770185,-0.0920460090393514,False,-300.9968335891256,5.980794967599493,-116.66872044993728,1362.5408601425663,53.62156404419768,53.62156404419768,16467.0,-106.2174204,39.9606735,2018-06-19 20:14:38+00:00,2511.616,0.66,1.1,7.42,8.0,2.33,2.97,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96420294,flight04,1,0.10869144509616674
702.056,-106.21741105889492,39.96067892971798,-5.33459806388639,-12.087063373804904,53.7354313104943,0.00030419225,0.14647956,-1.0461555,1.0563605,3.3765364,4.6614633,1515.0,65.06,13.14948432368955,189.5195736991136,334.55538717718684,9.906655010455736,-0.5015392847228468,-1.1357679809770185,-0.0920460090393514,False,-300.9968335891256,5.980794967599493,-116.66872044993728,1362.5408601425663,53.62156404419768,53.62156404419768,16467.0,-106.2174204,39.9606735,2018-06-19 20:14:38+00:00,2511.616,0.66,1.1,7.42,8.0,2.33,2.97,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96420294,flight04,1,0.10869144509616674
702.093,-106.2174063644729,39.960681546953175,-6.347429357460405,-13.01086959158539,53.4686552394215,-0.0010628928,0.13183773,-1.0181087,1.0266098,24.89003,4.8453298,1515.0,65.07,14.383525109867165,189.79758014592332,334.9405728298176,9.92004423989188,0.1603333519630427,-0.0353941976107918,-0.079389022325942,False,-301.1070561920872,5.013231797794859,-117.45347555222328,1363.0356089130853,53.96889459338582,53.96889459338582,16507.0,-106.2174204,39.9606735,2018-06-19 20:14:38+00:00,2511.616,0.66,1.1,7.42,8.0,2.33,2.97,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96420294,flight04,1,0.11940198512111327
702.131,-106.2174063644729,39.960681546953175,-6.347429357460405,-13.01086959158539,53.4686552394215,-0.0010628928,0.13183773,-1.0181087,1.0266098,24.89003,4.8453298,1515.0,65.07,14.383525109867165,189.79758014592332,334.9405728298176,9.92004423989188,0.1603333519630427,-0.0353941976107918,-0.079389022325942,False,-301.1070561920872,5.013231797794859,-117.45347555222328,1363.0356089130853,53.96889459338582,53.96889459338582,16507.0,-106.2174124,39.9606782,2018-06-19 20:14:38+00:00,2511.568,0.66,1.1,7.43,8.0,2.57,3.39,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96420294,flight04,1,0.11940198512111327
702.174,-106.2174063644729,39.960681546953175,-6.347429357460405,-13.01086959158539,53.4686552394215,-0.0010628928,0.13183773,-1.0181087,1.0266098,24.89003,4.8453298,1515.0,65.07,14.383525109867165,189.79758014592332,334.9405728298176,9.92004423989188,0.1603333519630427,-0.0353941976107918,-0.079389022325942,False,-301.1070561920872,5.013231797794859,-117.45347555222328,1363.0356089130853,53.96889459338582,53.96889459338582,16507.0,-106.2174124,39.9606782,2018-06-19 20:14:38+00:00,2511.568,0.66,1.1,7.43,8.0,2.57,3.39,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9625766,flight04,1,0.11940198512111327
702.213,-106.21740141861984,39.960684227241714,-7.204075131722714,-13.95141238914272,53.33831960977992,0.0009860988,0.123116076,-1.0235767,1.0309548,7.399697,5.074305,1522.0,65.09,15.575050585480076,190.0861908166098,335.3435909011629,9.9326007290651,0.034059243076324,-0.2268142758883797,-0.0753871366733999,False,-301.14024029990946,3.865517146401387,-118.581945225587,1363.5518582404309,54.73862629400224,54.73862629400224,16547.0,-106.2174124,39.9606782,2018-06-19 20:14:38+00:00,2511.568,0.66,1.1,7.43,8.0,2.57,3.39,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9625766,flight04,1,0.12000908684745193
702.256,-106.21740141861984,39.960684227241714,-7.204075131722714,-13.95141238914272,53.33831960977992,0.0009860988,0.123116076,-1.0235767,1.0309548,7.399697,5.074305,1522.0,65.09,15.575050585480076,190.0861908166098,335.3435909011629,9.9326007290651,0.034059243076324,-0.2268142758883797,-0.0753871366733999,False,-301.14024029990946,3.865517146401387,-118.581945225587,1363.5518582404309,54.73862629400224,54.73862629400224,16547.0,-106.2174124,39.9606782,2018-06-19 20:14:38+00:00,2511.568,0.66,1.1,7.43,8.0,2.57,3.39,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9625766,flight04,1,0.12000908684745193
702.293,-106.21739636595552,39.96068699814991,-7.429094161410556,-14.454061282022376,53.38488897513663,0.012328074,0.12920935,-1.0282593,1.0364189,6.460089,5.2978354,1520.0,65.08,16.112243080716226,190.3882784899888,335.76515912600973,9.94575030563506,-0.1055853797264103,-0.4013423978366219,-0.3804115859512225,False,-301.04635642720064,3.720528723842861,-118.53175483304004,1364.0813663108063,54.417014230683975,54.417014230683975,16587.0,-106.2174124,39.9606782,2018-06-19 20:14:38+00:00,2511.568,0.66,1.1,7.43,8.0,2.57,3.39,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9625766,flight04,1,0.11765390142191534
702.328,-106.21739636595552,39.96068699814991,-7.429094161410556,-14.454061282022376,53.38488897513663,0.012328074,0.12920935,-1.0282593,1.0364189,6.460089,5.2978354,1520.0,65.08,16.112243080716226,190.3882784899888,335.76515912600973,9.94575030563506,-0.1055853797264103,-0.4013423978366219,-0.3804115859512225,False,-301.04635642720064,3.720528723842861,-118.53175483304004,1364.0813663108063,54.417014230683975,54.417014230683975,16587.0,-106.2174035,39.9606832,2018-06-19 20:14:38+00:00,2511.52,0.64,1.07,7.43,8.0,2.78,3.78,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9625766,flight04,1,0.110779392614065
702.374,-106.21739636595552,39.96068699814991,-7.429094161410556,-14.454061282022376,53.38488897513663,0.012328074,0.12920935,-1.0282593,1.0364189,6.460089,5.2978354,1520.0,65.08,16.112243080716226,190.3882784899888,335.76515912600973,9.94575030563506,-0.1055853797264103,-0.4013423978366219,-0.3804115859512225,False,-301.04635642720064,3.720528723842861,-118.53175483304004,1364.0813663108063,54.417014230683975,54.417014230683975,16587.0,-106.2174035,39.9606832,2018-06-19 20:14:38+00:00,2511.52,0.64,1.07,7.43,8.0,2.78,3.78,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9608274,flight04,1,0.110779392614065
702.413,-106.21739133742427,39.9606897578023,-7.342360769748615,-14.807315113745393,53.46911681979694,0.008773403,0.13800104,-1.0336909,1.042899,6.282283,5.5595536,1522.0,65.08,16.387581229755746,190.70468602019355,336.20590513914306,9.95962129490131,-0.256094975597382,-0.6156091748751962,-0.3792978284601108,False,-300.9975708315808,3.9446782525445343,-118.55567796706384,1364.6084733434736,54.39756077736443,54.39756077736443,16627.0,-106.2174035,39.9606832,2018-06-19 20:14:38+00:00,2511.52,0.64,1.07,7.43,8.0,2.78,3.78,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9608274,flight04,1,0.10703546324510627
702.456,-106.21739133742427,39.9606897578023,-7.342360769748615,-14.807315113745393,53.46911681979694,0.008773403,0.13800104,-1.0336909,1.042899,6.282283,5.5595536,1522.0,65.08,16.387581229755746,190.70468602019355,336.20590513914306,9.95962129490131,-0.256094975597382,-0.6156091748751962,-0.3792978284601108,False,-300.9975708315808,3.9446782525445343,-118.55567796706384,1364.6084733434736,54.39756077736443,54.39756077736443,16627.0,-106.2174035,39.9606832,2018-06-19 20:14:38+00:00,2511.52,0.64,1.07,7.43,8.0,2.78,3.78,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9608274,flight04,1,0.10703546324510627
702.493,-106.21738583427565,39.96069281891224,-7.502934955109286,-14.619071242985886,53.388623840899264,0.008049921,0.1354359,-1.0201409,1.0291234,9.10485,5.796356,1515.0,65.06,16.28842254878581,191.0359572264406,336.6666550697288,9.973866524103371,-0.2531907288114587,-0.3267442468048838,-0.3878982124570743,False,-301.0172262967101,3.886661075939472,-118.42461852016788,1365.1879964292727,54.03118256933,54.03118256933,16667.0,-106.2174035,39.9606832,2018-06-19 20:14:38+00:00,2511.52,0.64,1.07,7.43,8.0,2.78,3.78,0.14,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9608274,flight04,1,0.11340855902560787
702.534,-106.21738583427565,39.96069281891224,-7.502934955109286,-14.619071242985886,53.388623840899264,0.008049921,0.1354359,-1.0201409,1.0291234,9.10485,5.796356,1515.0,65.06,16.28842254878581,191.0359572264406,336.6666550697288,9.973866524103371,-0.2531907288114587,-0.3267442468048838,-0.3878982124570743,False,-301.0172262967101,3.886661075939472,-118.42461852016788,1365.1879964292727,54.03118256933,54.03118256933,16667.0,-106.2173935,39.9606888,2018-06-19 20:14:39+00:00,2511.476,0.64,1.07,7.43,8.0,3.09,4.23,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.9608274,flight04,1,0.11121171726972873
702.574,-106.21738583427565,39.96069281891224,-7.502934955109286,-14.619071242985886,53.388623840899264,0.008049921,0.1354359,-1.0201409,1.0291234,9.10485,5.796356,1515.0,65.06,16.28842254878581,191.0359572264406,336.6666550697288,9.973866524103371,-0.2531907288114587,-0.3267442468048838,-0.3878982124570743,False,-301.0172262967101,3.886661075939472,-118.42461852016788,1365.1879964292727,54.03118256933,54.03118256933,16667.0,-106.2173935,39.9606888,2018-06-19 20:14:39+00:00,2511.476,0.64,1.07,7.43,8.0,3.09,4.23,0.15,GPS_Atti,0.0,0.0,17.0,32.0,10.0,False,0.0,0.96146977,flight04,1,0.11121171726972873
702.613,-106.21738076141104,39.96069568539056,-7.484664040972107,-14.007549080129134,53.21436155031464,-0.019197658,0.12800646,-1.0111706,1.0194215,16.017511,6.030771,1522.0,65.05,15.745724321157876,191.3820111734367,337.1466383741232,9.989607560908055,-0.3936388222257654,-0.5138866189362314,-0.3215098868816048,False,-301.02753148011493,3.76627469531725,-117.18881006827507,1365.725142583591,53.60196322408183,53.60196322408183,16707.0,-106.2173935,39.9606888,2018-06-19 20:14:39+00:00,2511.476,0.64,1.07,7.43,8.0,3.09,4.23,0.15,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96146977,flight04,1,0.10674023603044558
702.656,-106.21738076141104,39.96069568539056,-7.484664040972107,-14.007549080129134,53.21436155031464,-0.019197658,0.12800646,-1.0111706,1.0194215,16.017511,6.030771,1522.0,65.05,15.745724321157876,191.3820111734367,337.1466383741232,9.989607560908055,-0.3936388222257654,-0.5138866189362314,-0.3215098868816048,False,-301.02753148011493,3.76627469531725,-117.18881006827507,1365.725142583591,53.60196322408183,53.60196322408183,16707.0,-106.2173935,39.9606888,2018-06-19 20:14:39+00:00,2511.476,0.64,1.07,7.43,8.0,3.09,4.23,0.15,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96146977,flight04,1,0.10674023603044558
702.693,-106.21737485318404,39.96069896739567,-7.302469331757179,-13.633505152423217,53.21754758127957,-0.032085396,0.12225536,-1.0223061,1.0300901,8.570493,6.267906,1530.0,65.06,15.339827706182977,191.74283502467551,337.644523713842,10.007885081950874,-0.5526993004362146,-0.6905051949860361,-0.3514738421647698,False,-300.9867021426601,4.128388313369968,-116.63580821149446,1366.3470343482466,54.06789763859476,54.06789763859476,16747.0,-106.2173935,39.9606888,2018-06-19 20:14:39+00:00,2511.476,0.64,1.07,7.43,8.0,3.09,4.23,0.15,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96146977,flight04,1,0.09016451710727458
702.734,-106.21737485318404,39.96069896739567,-7.302469331757179,-13.633505152423217,53.21754758127957,-0.032085396,0.12225536,-1.0223061,1.0300901,8.570493,6.267906,1530.0,65.06,15.339827706182977,191.74283502467551,337.644523713842,10.007885081950874,-0.5526993004362146,-0.6905051949860361,-0.3514738421647698,False,-300.9867021426601,4.128388313369968,-116.63580821149446,1366.3470343482466,54.06789763859476,54.06789763859476,16747.0,-106.2173828,39.9606948,2018-06-19 20:14:39+00:00,2511.426,0.64,1.07,7.43,8.0,3.36,4.57,0.16,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96146977,flight04,1,0.09250377190681919
702.774,-106.21737485318404,39.96069896739567,-7.302469331757179,-13.633505152423217,53.21754758127957,-0.032085396,0.12225536,-1.0223061,1.0300901,8.570493,6.267906,1530.0,65.06,15.339827706182977,191.74283502467551,337.644523713842,10.007885081950874,-0.5526993004362146,-0.6905051949860361,-0.3514738421647698,False,-300.9867021426601,4.128388313369968,-116.63580821149446,1366.3470343482466,54.06789763859476,54.06789763859476,16747.0,-106.2173828,39.9606948,2018-06-19 20:14:39+00:00,2511.426,0.64,1.07,7.43,8.0,3.36,4.57,0.16,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96271944,flight04,1,0.09250377190681919
702.813,-106.21736906034894,39.96070219187112,-6.919610308597622,-13.194369334613242,53.404503076526886,-0.04578623,0.12315501,-1.0457133,1.0539354,1.5298462,6.4713197,1516.0,65.08,14.788320271062783,192.11749673320264,338.1590977283946,10.026930602256428,-0.3358030284302056,-0.4649668373692623,-0.3370967101066262,False,-300.9260994673816,4.546164628006252,-116.86040233294044,1366.9572091106097,54.01234861084696,54.01234861084696,16787.0,-106.2173828,39.9606948,2018-06-19 20:14:39+00:00,2511.426,0.64,1.07,7.43,8.0,3.36,4.57,0.16,GPS_Atti,0.0,0.0,17.0,31.0,10.0,False,0.0,0.96271944,flight04,1,0.1008927376573272
