clock_offset,imu_longitude,imu_latitude,imu_rel_height,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_x,gyro_z,gyro_composite,vel_north,vel_east,vel_down,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,imu_sensor_status,imu_filter_status,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,motor_state,battery_very_low,battery_level1,battery_level2,batter_go_home,batter_land,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty1,hover_point_uncertainty2,hover_point_uncertainty3,hover_point_uncertainty4,hover_point_uncertainty5,hover_point_uncertainty6,velocity_uncertainty1,velocity_uncertainty3,velocity_uncertainty4,velocity_uncertainty6
673.674,-106.21799355478586,39.96244750900708,,20.239502658592492,15.755350311702314,94.6578717507856,0.28567,-0.21700245,-0.91061205,0.97872967,0.9024423,-26.53406,30.275574,-9.840681,-5.5172477,0.11368629,11.282373,1511.0,64.97,24.90396445927302,385.503347690852,284.8808320708346,9.050486388643648,0.3867595664384833,0.160069041776846,0.1628282801142253,False,-265.325794651201,25.661073686847047,-61.60495674595359,1053.9329095904889,-150.92800990430564,-150.92800990430564,0.0,0.0,5107.0,-106.2179795,39.962467,2018-06-19 20:14:10+00:00,2512.974,0.71,1.17,7.22,8.0,-9.55,-5.54,0.31,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.7863309,0.0019999999,0.0019999999
673.713,-106.21800001869958,39.96243866861453,,19.233389562772423,15.79076471992258,91.8855807638271,0.30793697,-0.23635615,-0.98306394,1.0569314,-1.4173843,-24.726288,24.866425,-9.934113,-5.478163,0.098413974,11.344891,1499.0,64.93,24.185276749846224,384.5148494011318,284.33119577003583,9.06108881289957,0.4801910392168036,0.1209841304304104,0.1781005994310893,False,-267.8881862828555,25.63533287324124,-62.44345599805592,1055.0597608596956,-150.7326837157285,-150.7326837157285,0.0,0.0,5147.0,-106.2179795,39.962467,2018-06-19 20:14:10+00:00,2512.974,0.71,1.17,7.22,8.0,-9.55,-5.54,0.31,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.7863309,0.0019999999,0.0019999999
673.748,-106.21800001869958,39.96243866861453,,19.233389562772423,15.79076471992258,91.8855807638271,0.30793697,-0.23635615,-0.98306394,1.0569314,-1.4173843,-24.726288,24.866425,-9.934113,-5.478163,0.098413974,11.344891,1499.0,64.93,24.185276749846224,384.5148494011318,284.33119577003583,9.06108881289957,0.4801910392168036,0.1209841304304104,0.1781005994310893,False,-267.8881862828555,25.63533287324124,-62.44345599805592,1055.0597608596956,-150.7326837157285,-150.7326837157285,0.0,0.0,5147.0,-106.2179923,39.9624495,2018-06-19 20:14:10+00:00,2512.96,0.71,1.17,7.23,8.0,-9.73,-5.51,0.24,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8160234,0.0019999999,0.0019999999
673.787,-106.21800627846524,39.962429912327856,,18.307468143549695,16.193288717543908,89.67768431368474,0.2897788,-0.21560717,-0.9689207,1.034053,-0.7112226,-18.3242,18.90533,-10.044205,-5.457671,0.050906844,11.431309,1491.0,64.92,23.760530317289216,383.5155677241801,283.78420383238756,9.068557587969607,0.5902832023027411,0.1004925303937893,0.2256077290406741,False,-270.0414989367407,25.52886355449216,-62.784554481969735,1056.1699984099396,-151.2800210139613,-151.2800210139613,0.0,0.0,5187.0,-106.2179923,39.9624495,2018-06-19 20:14:10+00:00,2512.96,0.71,1.17,7.23,8.0,-9.73,-5.51,0.24,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8160234,0.0019999999,0.0019999999
673.872,-106.21800627846524,39.962429912327856,,18.307468143549695,16.193288717543908,89.67768431368474,0.2897788,-0.21560717,-0.9689207,1.034053,-0.7112226,-18.3242,18.90533,-10.044205,-5.457671,0.050906844,11.431309,1491.0,64.92,23.760530317289216,383.5155677241801,283.78420383238756,9.068557587969607,0.5902832023027411,0.1004925303937893,0.2256077290406741,False,-270.0414989367407,25.52886355449216,-62.784554481969735,1056.1699984099396,-151.2800210139613,-151.2800210139613,0.0,0.0,5187.0,-106.2179923,39.9624495,2018-06-19 20:14:10+00:00,2512.96,0.71,1.17,7.23,8.0,-9.73,-5.51,0.24,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8160234,0.0019999999,0.0019999999
673.913,-106.21801301946256,39.962420380745506,,17.999797510283965,16.70928189249615,87.99360429804982,0.28752384,-0.23049602,-0.9462283,1.0154538,3.953486,-16.93265,21.693693,-10.153614,-5.426617,0.061340787,11.512941,1501.0,64.93,23.862818106321576,382.5053069532678,283.239790119566,9.074172024832803,0.1001668291134603,-0.1022105617240498,0.0306038839471252,False,-271.8049869733793,25.691036090943346,-63.66330749331746,1057.375560175552,-151.5393946578906,-151.5393946578906,0.0,0.0,5227.0,-106.2179923,39.9624495,2018-06-19 20:14:10+00:00,2512.96,0.71,1.17,7.23,8.0,-9.73,-5.51,0.24,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8160234,0.0019999999,0.0019999999
673.948,-106.21801301946256,39.962420380745506,,17.999797510283965,16.70928189249615,87.99360429804982,0.28752384,-0.23049602,-0.9462283,1.0154538,3.953486,-16.93265,21.693693,-10.153614,-5.426617,0.061340787,11.512941,1501.0,64.93,23.862818106321576,382.5053069532678,283.239790119566,9.074172024832803,0.1001668291134603,-0.1022105617240498,0.0306038839471252,False,-271.8049869733793,25.691036090943346,-63.66330749331746,1057.375560175552,-151.5393946578906,-151.5393946578906,0.0,0.0,5227.0,-106.2180053,39.9624316,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-9.93,-5.56,0.22,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83222383,0.0019999999,0.0019999999
673.987,-106.21801939453076,39.962411256352325,,18.003183318393027,17.24388637581833,86.15562878639929,0.29635364,-0.21542333,-1.009782,1.0741938,4.541228,-18.062462,19.215237,-10.272052,-5.4205694,0.032968193,11.61459,1501.0,64.93,24.198891130029875,381.4848963390923,282.6978942331049,9.078883444508946,0.2186045961422689,-0.10825828740154,0.0589764771711739,False,-273.5532473941846,26.115408846778408,-64.54752846104157,1058.526469083655,-151.8301677367944,-151.8301677367944,0.0,0.0,5267.0,-106.2180053,39.9624316,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-9.93,-5.56,0.22,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83222383,0.0019999999,0.0019999999
674.074,-106.21801939453076,39.962411256352325,,18.003183318393027,17.24388637581833,86.15562878639929,0.29635364,-0.21542333,-1.009782,1.0741938,4.541228,-18.062462,19.215237,-10.272052,-5.4205694,0.032968193,11.61459,1501.0,64.93,24.198891130029875,381.4848963390923,282.6978942331049,9.078883444508946,0.2186045961422689,-0.10825828740154,0.0589764771711739,False,-273.5532473941846,26.115408846778408,-64.54752846104157,1058.526469083655,-151.8301677367944,-151.8301677367944,0.0,0.0,5267.0,-106.2180053,39.9624316,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-9.93,-5.56,0.22,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83222383,0.0019999999,0.0019999999
674.113,-106.21802593674296,39.96240161533854,,17.78799768334418,17.831871165197555,85.77206109099191,0.29210883,-0.20259626,-1.0068383,1.0677528,-2.4022706,0.8924651,2.6278155,-10.415071,-5.4882145,0.025044978,11.77263,1507.0,64.92,24.433498364801352,380.449530108448,282.15192238200746,9.081786935731188,0.3616233186764486,-0.0406132144645283,0.0668996927988442,False,-274.4125856098533,26.222461151152928,-64.75504065572522,1059.7348320193191,-152.5206254041373,-152.5206254041373,0.0,0.0,5307.0,-106.2180053,39.9624316,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-9.93,-5.56,0.22,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83222383,0.0019999999,0.0019999999
674.148,-106.21802593674296,39.96240161533854,,17.78799768334418,17.831871165197555,85.77206109099191,0.29210883,-0.20259626,-1.0068383,1.0677528,-2.4022706,0.8924651,2.6278155,-10.415071,-5.4882145,0.025044978,11.77263,1507.0,64.92,24.433498364801352,380.449530108448,282.15192238200746,9.081786935731188,0.3616233186764486,-0.0406132144645283,0.0668996927988442,False,-274.4125856098533,26.222461151152928,-64.75504065572522,1059.7348320193191,-152.5206254041373,-152.5206254041373,0.0,0.0,5307.0,-106.2180181,39.9624133,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-10.1,-5.48,0.18,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8356506,0.0019999999,0.0019999999
674.187,-106.21803204634718,39.96239253576014,,17.38742209128865,17.841479022752647,85.98231063261166,0.2882933,-0.20774823,-0.97964495,1.042102,-0.42983085,-0.061011747,3.1303947,-10.530932,-5.5011506,0.019673929,11.8812275,1496.0,64.95,24.182831495623564,379.40248564895046,281.60258827448763,9.08402233516027,0.4774852113766439,-0.0276770991996357,0.0722707418453606,False,-274.37102309102715,26.080890652469932,-64.88094754691838,1060.8708034617991,-152.71751651559282,-152.71751651559282,0.0,0.0,5347.0,-106.2180181,39.9624133,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-10.1,-5.48,0.18,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8356506,0.0019999999,0.0019999999
674.272,-106.21803204634718,39.96239253576014,,17.38742209128865,17.841479022752647,85.98231063261166,0.2882933,-0.20774823,-0.97964495,1.042102,-0.42983085,-0.061011747,3.1303947,-10.530932,-5.5011506,0.019673929,11.8812275,1496.0,64.95,24.182831495623564,379.40248564895046,281.60258827448763,9.08402233516027,0.4774852113766439,-0.0276770991996357,0.0722707418453606,False,-274.37102309102715,26.080890652469932,-64.88094754691838,1060.8708034617991,-152.71751651559282,-152.71751651559282,0.0,0.0,5347.0,-106.2180181,39.9624133,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-10.1,-5.48,0.18,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8356506,0.0019999999,0.0019999999
674.313,-106.2180387986066,39.96238258312731,,17.61758105160003,17.940390150164767,85.85093110110132,0.2885928,-0.20646505,-0.93253005,0.9977604,5.042318,0.33067426,6.4602413,-10.609106,-5.5038886,-0.01238019,11.951823,1506.0,64.95,24.39464650190839,378.34574178154617,281.05247065259084,9.084386933046616,0.1008855500840493,0.010677357717979,0.3792350658231357,False,-274.35754325708945,26.31145869860218,-65.2371163997318,1062.1181679436074,-152.52552156276624,-152.52552156276624,0.0,0.0,5387.0,-106.2180181,39.9624133,2018-06-19 20:14:10+00:00,2512.933,0.68,1.11,7.22,8.0,-10.1,-5.48,0.18,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8356506,0.0019999999,0.0019999999
674.348,-106.2180387986066,39.96238258312731,,17.61758105160003,17.940390150164767,85.85093110110132,0.2885928,-0.20646505,-0.93253005,0.9977604,5.042318,0.33067426,6.4602413,-10.609106,-5.5038886,-0.01238019,11.951823,1506.0,64.95,24.39464650190839,378.34574178154617,281.05247065259084,9.084386933046616,0.1008855500840493,0.010677357717979,0.3792350658231357,False,-274.35754325708945,26.31145869860218,-65.2371163997318,1062.1181679436074,-152.52552156276624,-152.52552156276624,0.0,0.0,5387.0,-106.218031,39.9623945,2018-06-19 20:14:10+00:00,2512.936,0.68,1.11,7.21,8.0,-10.41,-5.51,0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8361395,0.0019999999,0.0019999999
674.387,-106.21804522247729,39.96237303351483,,17.967142775692185,18.334432168214413,85.67755419509571,0.28679118,-0.19394027,-0.9366188,0.9985574,0.13032855,-0.82218564,2.3281357,-10.714116,-5.5039997,0.037546903,12.045236,1507.0,64.97,24.87510767382368,377.2791902336703,280.5018746762804,9.085645729497957,0.2058955827378579,0.0107884607758403,0.3293079727345089,False,-274.3821278256671,26.57018573349758,-65.32968781030058,1063.3128679396666,-152.72483761799953,-152.72483761799953,0.0,0.0,5427.0,-106.218031,39.9623945,2018-06-19 20:14:10+00:00,2512.936,0.68,1.11,7.21,8.0,-10.41,-5.51,0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8361395,0.0019999999,0.0019999999
674.472,-106.21804522247729,39.96237303351483,,17.967142775692185,18.334432168214413,85.67755419509571,0.28679118,-0.19394027,-0.9366188,0.9985574,0.13032855,-0.82218564,2.3281357,-10.714116,-5.5039997,0.037546903,12.045236,1507.0,64.97,24.87510767382368,377.2791902336703,280.5018746762804,9.085645729497957,0.2058955827378579,0.0107884607758403,0.3293079727345089,False,-274.3821278256671,26.57018573349758,-65.32968781030058,1063.3128679396666,-152.72483761799953,-152.72483761799953,0.0,0.0,5427.0,-106.218031,39.9623945,2018-06-19 20:14:10+00:00,2512.936,0.68,1.11,7.21,8.0,-10.41,-5.51,0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8361395,0.0019999999,0.0019999999
674.513,-106.21805189036029,39.962362984269674,,17.503816437225424,18.062440903315387,85.88707301180017,0.29037324,-0.21464153,-1.0134877,1.0758926,-3.1665769,0.16993847,15.865216,-10.864312,-5.5394917,0.015646324,12.195061,1505.0,64.94,24.402398681883533,376.2005322287969,279.9498349163483,9.08830474148941,0.356091658177311,0.0462804041352153,0.3512085520678142,False,-274.4147322216993,26.41841038150558,-65.99806664334164,1064.566497273458,-153.0436376032383,-153.0436376032383,0.0,0.0,5467.0,-106.218031,39.9623945,2018-06-19 20:14:10+00:00,2512.936,0.68,1.11,7.21,8.0,-10.41,-5.51,0.13,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8361395,0.0019999999,0.0019999999
674.548,-106.21805189036029,39.962362984269674,,17.503816437225424,18.062440903315387,85.88707301180017,0.29037324,-0.21464153,-1.0134877,1.0758926,-3.1665769,0.16993847,15.865216,-10.864312,-5.5394917,0.015646324,12.195061,1505.0,64.94,24.402398681883533,376.2005322287969,279.9498349163483,9.08830474148941,0.356091658177311,0.0462804041352153,0.3512085520678142,False,-274.4147322216993,26.41841038150558,-65.99806664334164,1064.566497273458,-153.0436376032383,-153.0436376032383,0.0,0.0,5467.0,-106.2180438,39.9623753,2018-06-19 20:14:11+00:00,2512.932,0.71,1.17,7.21,8.0,-10.62,-5.52,0.1,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83607256,0.0019999999,0.0019999999
674.587,-106.21805864583746,39.96235286623905,,17.246863858190608,17.73753368776045,86.12769041932641,0.266848,-0.2097236,-0.9798223,1.0369395,-3.5483088,2.498637,8.58433,-10.977113,-5.5513787,-0.03378182,12.301055,1499.0,64.9,24.02477140459757,375.10872760065286,279.39542678392957,9.087398188095776,0.4688922563218423,0.058167477652061,0.4006366946750263,False,-274.2813360252892,26.082748064741807,-67.14536726276992,1065.8303324122633,-152.8991469610384,-152.8991469610384,0.0,0.0,5507.0,-106.2180438,39.9623753,2018-06-19 20:14:11+00:00,2512.932,0.71,1.17,7.21,8.0,-10.62,-5.52,0.1,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83607256,0.0019999999,0.0019999999
674.672,-106.21805864583746,39.96235286623905,,17.246863858190608,17.73753368776045,86.12769041932641,0.266848,-0.2097236,-0.9798223,1.0369395,-3.5483088,2.498637,8.58433,-10.977113,-5.5513787,-0.03378182,12.301055,1499.0,64.9,24.02477140459757,375.10872760065286,279.39542678392957,9.087398188095776,0.4688922563218423,0.058167477652061,0.4006366946750263,False,-274.2813360252892,26.082748064741807,-67.14536726276992,1065.8303324122633,-152.8991469610384,-152.8991469610384,0.0,0.0,5507.0,-106.2180438,39.9623753,2018-06-19 20:14:11+00:00,2512.932,0.71,1.17,7.21,8.0,-10.62,-5.52,0.1,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83607256,0.0019999999,0.0019999999
674.713,-106.21806535018824,39.962342618454,,17.63057334491268,17.080174042944943,86.26544430285877,0.32111195,-0.22788034,-1.0295857,1.1023108,6.229934,1.3576359,7.0062695,-11.09582,-5.5681148,-0.15634838,12.415538,1498.0,64.95,23.84793872336528,374.0046767733238,278.83924850569804,9.077888196882313,-0.0131738250998409,-0.0888332750245348,0.3907090732245173,False,-274.0884517739921,26.216878435079323,-67.37058304465017,1067.1050693287125,-153.3689253880308,-153.3689253880308,0.0,0.0,5547.0,-106.2180438,39.9623753,2018-06-19 20:14:11+00:00,2512.932,0.71,1.17,7.21,8.0,-10.62,-5.52,0.1,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83607256,0.0019999999,0.0019999999
674.748,-106.21806535018824,39.962342618454,,17.63057334491268,17.080174042944943,86.26544430285877,0.32111195,-0.22788034,-1.0295857,1.1023108,6.229934,1.3576359,7.0062695,-11.09582,-5.5681148,-0.15634838,12.415538,1498.0,64.95,23.84793872336528,374.0046767733238,278.83924850569804,9.077888196882313,-0.0131738250998409,-0.0888332750245348,0.3907090732245173,False,-274.0884517739921,26.216878435079323,-67.37058304465017,1067.1050693287125,-153.3689253880308,-153.3689253880308,0.0,0.0,5547.0,-106.2180567,39.9623559,2018-06-19 20:14:11+00:00,2512.935,0.71,1.17,7.21,8.0,-10.76,-5.54,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8351881,0.0019999999,0.0019999999
674.787,-106.21807172918922,39.96233277900455,,18.411960838277164,17.992120855446622,86.02613134703472,0.2785887,-0.19365154,-0.9169094,0.9776684,8.598522,0.7757141,17.816877,-11.202045,-5.5684476,-0.17651956,12.510979,1491.0,64.95,24.941628284291756,372.8900556706885,278.282556332692,9.061248863446608,0.0930511886330691,-0.088500442688109,0.4108802535919871,False,-273.9818103181076,26.958120243739884,-66.44634431554869,1068.3267972238482,-153.57688929456148,-153.57688929456148,0.0,0.0,5587.0,-106.2180567,39.9623559,2018-06-19 20:14:11+00:00,2512.935,0.71,1.17,7.21,8.0,-10.76,-5.54,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8351881,0.0019999999,0.0019999999
674.874,-106.21807172918922,39.96233277900455,,18.411960838277164,17.992120855446622,86.02613134703472,0.2785887,-0.19365154,-0.9169094,0.9776684,8.598522,0.7757141,17.816877,-11.202045,-5.5684476,-0.17651956,12.510979,1491.0,64.95,24.941628284291756,372.8900556706885,278.282556332692,9.061248863446608,0.0930511886330691,-0.088500442688109,0.4108802535919871,False,-273.9818103181076,26.958120243739884,-66.44634431554869,1068.3267972238482,-153.57688929456148,-153.57688929456148,0.0,0.0,5587.0,-106.2180567,39.9623559,2018-06-19 20:14:11+00:00,2512.935,0.71,1.17,7.21,8.0,-10.76,-5.54,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8351881,0.0019999999,0.0019999999
674.913,-106.2180783593531,39.96232235331525,,19.42780341789106,17.720490756094826,85.6529860624216,0.2674045,-0.20764993,-0.8913055,0.95344067,8.896833,-1.0807186,19.143051,-11.266759,-5.5656753,-0.0953186,12.566848,1503.0,64.99,25.4507470252928,371.7668897301137,277.72598610485204,9.047660273865048,0.157764666721448,-0.091272773925902,0.3296792962937083,False,-273.99705682176295,27.832674457691223,-66.5128339400485,1069.616465211535,-154.0139715101686,-154.0139715101686,0.0,0.0,5627.0,-106.2180567,39.9623559,2018-06-19 20:14:11+00:00,2512.935,0.71,1.17,7.21,8.0,-10.76,-5.54,0.06,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8351881,0.0019999999,0.0019999999
674.948,-106.2180783593531,39.96232235331525,,19.42780341789106,17.720490756094826,85.6529860624216,0.2674045,-0.20764993,-0.8913055,0.95344067,8.896833,-1.0807186,19.143051,-11.266759,-5.5656753,-0.0953186,12.566848,1503.0,64.99,25.4507470252928,371.7668897301137,277.72598610485204,9.047660273865048,0.157764666721448,-0.091272773925902,0.3296792962937083,False,-273.99705682176295,27.832674457691223,-66.5128339400485,1069.616465211535,-154.0139715101686,-154.0139715101686,0.0,0.0,5627.0,-106.2180698,39.9623359,2018-06-19 20:14:11+00:00,2512.989,0.71,1.17,7.21,8.0,-11.06,-5.59,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,44.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8355096,0.0019999999,0.0019999999
674.987,-106.21808460285128,39.962312338045955,,19.21567279506907,15.975737386492709,85.76123457775505,0.30341762,-0.20441233,-1.0751615,1.1357019,-7.8710604,2.3864157,16.413534,-11.378897,-5.5389566,-0.06810644,12.65559,1497.0,64.99,24.277589937091623,370.6341922941738,277.1705511779297,9.03948602930187,0.2699024612160769,-0.1179913904114977,0.3024671384482111,False,-273.93174805956164,27.883981892576756,-68.06938310393298,1070.850708922422,-154.46087573398282,-154.46087573398282,0.0,0.0,5667.0,-106.2180698,39.9623359,2018-06-19 20:14:11+00:00,2512.989,0.71,1.17,7.21,8.0,-11.06,-5.59,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,43.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8355096,0.0019999999,0.0019999999
675.072,-106.21808460285128,39.962312338045955,,19.21567279506907,15.975737386492709,85.76123457775505,0.30341762,-0.20441233,-1.0751615,1.1357019,-7.8710604,2.3864157,16.413534,-11.378897,-5.5389566,-0.06810644,12.65559,1497.0,64.99,24.277589937091623,370.6341922941738,277.1705511779297,9.03948602930187,0.2699024612160769,-0.1179913904114977,0.3024671384482111,False,-273.93174805956164,27.883981892576756,-68.06938310393298,1070.850708922422,-154.46087573398282,-154.46087573398282,0.0,0.0,5667.0,-106.2180698,39.9623359,2018-06-19 20:14:11+00:00,2512.989,0.71,1.17,7.21,8.0,-11.06,-5.59,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,43.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8355096,0.0019999999,0.0019999999
675.113,-106.21809118778796,39.96230179417071,,18.808903459591093,15.58438823580986,86.1188916135311,0.3258972,-0.22506891,-1.019059,1.0933188,1.3151053,1.6621403,8.156056,-11.538342,-5.52538,-0.13602671,12.793815,1492.0,64.99,23.760438027375155,369.4879107075339,276.61713174503586,9.029275633864115,0.190402135406897,0.020546254777285,0.1555567682516949,False,-273.7292461297782,27.55606409683567,-68.38590970927316,1072.15053387534,-154.42051210724736,-154.42051210724736,0.0,0.0,5707.0,-106.2180698,39.9623359,2018-06-19 20:14:11+00:00,2512.989,0.71,1.17,7.21,8.0,-11.06,-5.59,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,43.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.8355096,0.0019999999,0.0019999999
675.148,-106.21809118778796,39.96230179417071,,18.808903459591093,15.58438823580986,86.1188916135311,0.3258972,-0.22506891,-1.019059,1.0933188,1.3151053,1.6621403,8.156056,-11.538342,-5.52538,-0.13602671,12.793815,1492.0,64.99,23.760438027375155,369.4879107075339,276.61713174503586,9.029275633864115,0.190402135406897,0.020546254777285,0.1555567682516949,False,-273.7292461297782,27.55606409683567,-68.38590970927316,1072.15053387534,-154.42051210724736,-154.42051210724736,0.0,0.0,5707.0,-106.2180827,39.9623157,2018-06-19 20:14:11+00:00,2512.991,0.71,1.17,7.22,8.0,-11.21,-5.54,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,43.0,10.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83599216,0.0019999999,0.0019999999
675.187,-106.21809741501863,39.96229165654665,,19.399189462738512,16.471112477423553,86.04848160139704,0.29434752,-0.22135131,-0.90741503,0.9793053,17.007904,1.3202276,18.448431,-11.660216,-5.4801955,-0.119196795,12.884386,1493.0,65.01,24.693187933749083,368.3289739165284,276.0673231711122,9.016525362928732,0.3122759909977173,-0.0246383574968849,0.1387268529069798,False,-273.580255156621,28.47143172200556,-67.64156728791704,1073.3964761269472,-154.78813197070858,-154.78813197070858,0.0,0.0,5747.0,-106.2180827,39.9623157,2018-06-19 20:14:11+00:00,2512.991,0.71,1.17,7.22,8.0,-11.21,-5.54,-0.03,GPS_Atti,1.0,0.0,0.0,0.0,19.0,10.0,43.0,9.0,False,0.031999998,0.0,0.0,0.031999998,0.0,0.031999998,0.0019999999,0.83599216,0.0019999999,0.0019999999
