clock_offset,imu_longitude,imu_latitude,imu_rel_height,roll,pitch,yaw,vel_north,vel_east,vel_down,vel_composite,vel_horizontal,yaw_UnWrapped,yaw360,imu_pos_north,imu_pos_east,imu_pos_down,imu_calc_height,imu_calc_lat,imu_calc_long,dist_travelled,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,motor_state
34.387,-106.2164851058474,39.96094577048564,10.668213078125063,8.96963367835907,-20.335249575801136,-166.42762360812446,-9.992305,-2.0362568,-0.064094305,10.197872,10.197670943690095,-166.42762360812446,193.5723763918755,-28.36351410821158,-2.539460468207812,-12.170038385703505,12.170038385703505,39.96093894674435,-106.21648348819907,259.7720982237266,-106.2164797,39.9609662,2018-06-19 20:09:00+00:00,2497.335,-9.65,-1.92,-0.05,GPS_Atti,1.0
34.478,-106.2164851058474,39.96094577048564,10.668213078125063,8.96963367835907,-20.335249575801136,-166.42762360812446,-9.992305,-2.0362568,-0.064094305,10.197872,10.197670943690095,-166.42762360812446,193.5723763918755,-28.36351410821158,-2.539460468207812,-12.170038385703505,12.170038385703505,39.96093894674435,-106.21648348819907,259.7720982237266,-106.2164797,39.9609662,2018-06-19 20:09:00+00:00,2497.335,-9.65,-1.92,-0.05,GPS_Atti,1.0
34.518,-106.21648755665193,39.96093647769832,12.005859562500063,9.004761521383635,-19.851095928060392,-166.4440695653384,-10.112783,-2.0328853,-0.07352742,10.315349,10.31508645654301,-166.4440695653384,193.5559304346616,-29.410858639929987,-2.7514363462032403,-12.177207583742996,12.177207583742996,39.96092952774803,-106.21648597532892,260.82630971734767,-106.2164797,39.9609662,2018-06-19 20:09:00+00:00,2497.335,-9.65,-1.92,-0.05,GPS_Atti,1.0
34.555,-106.21648755665193,39.96093647769832,12.005859562500063,9.004761521383635,-19.851095928060392,-166.4440695653384,-10.112783,-2.0328853,-0.07352742,10.315349,10.31508645654301,-166.4440695653384,193.5559304346616,-29.410858639929987,-2.7514363462032403,-12.177207583742996,12.177207583742996,39.96092952774803,-106.21648597532892,260.82630971734767,-106.2164845,39.9609484,2018-06-19 20:09:00+00:00,2497.348,-9.89,-2.03,-0.07,GPS_Atti,1.0
34.596,-106.21648991123692,39.96092755356466,11.271240421875063,9.333270355467391,-19.603002760688103,-166.26062602531812,-10.21416,-2.062007,-0.06322836,10.420409,10.420217493756429,-166.26062602531812,193.73937397468188,-30.46945022037039,-2.9646911572235464,-12.184329585010133,12.184329585010133,39.9609200076045,-106.2164884774639,261.8387166444641,-106.2164845,39.9609484,2018-06-19 20:09:00+00:00,2497.348,-9.89,-2.03,-0.07,GPS_Atti,1.0
34.684,-106.21648991123692,39.96092755356466,11.271240421875063,9.333270355467391,-19.603002760688103,-166.26062602531812,-10.21416,-2.062007,-0.06322836,10.420409,10.420217493756429,-166.26062602531812,193.73937397468188,-30.46945022037039,-2.9646911572235464,-12.184329585010133,12.184329585010133,39.9609200076045,-106.2164884774639,261.8387166444641,-106.2164845,39.9609484,2018-06-19 20:09:00+00:00,2497.348,-9.89,-2.03,-0.07,GPS_Atti,1.0
34.727,-106.21649227755331,39.96091828766621,11.035156437500063,9.19455375590806,-19.57199617024367,-166.3532024579704,-10.328517,-2.117843,-0.079655185,10.543713,10.543411251250152,-166.3532024579704,193.6467975420296,-31.53927682479048,-3.1823704111083995,-12.191770709654874,12.191770709654874,39.96091038642192,-106.21649103151051,262.88859066949203,-106.2164845,39.9609484,2018-06-19 20:09:00+00:00,2497.348,-9.89,-2.03,-0.07,GPS_Atti,1.0
34.764,-106.21649227755331,39.96091828766621,11.035156437500063,9.19455375590806,-19.57199617024367,-166.3532024579704,-10.328517,-2.117843,-0.079655185,10.543713,10.543411251250152,-166.3532024579704,193.6467975420296,-31.53927682479048,-3.1823704111083995,-12.191770709654874,12.191770709654874,39.96091038642192,-106.21649103151051,262.88859066949203,-106.2164893,39.9609302,2018-06-19 20:09:00+00:00,2497.362,-10.08,-2.08,-0.07,GPS_Atti,1.0
34.804,-106.21649466661736,39.96090921335094,9.509033390625063,9.122358176052913,-19.698202412242505,-166.347575272202,-10.423786,-2.144735,-0.059040338,10.642307,10.642143152413654,-166.347575272202,193.652424727798,-32.620970359180546,-3.404553127234953,-12.199000078353846,12.199000078353846,39.960900658517374,-106.2164936383959,263.9179482655855,-106.2164893,39.9609302,2018-06-19 20:09:00+00:00,2497.362,-10.08,-2.08,-0.07,GPS_Atti,1.0
34.895,-106.21649466661736,39.96090921335094,9.509033390625063,9.122358176052913,-19.698202412242505,-166.347575272202,-10.423786,-2.144735,-0.059040338,10.642307,10.642143152413654,-166.347575272202,193.652424727798,-32.620970359180546,-3.404553127234953,-12.199000078353846,12.199000078353846,39.960900658517374,-106.2164936383959,263.9179482655855,-106.2164893,39.9609302,2018-06-19 20:09:00+00:00,2497.362,-10.08,-2.08,-0.07,GPS_Atti,1.0
